country,lifeExp,gdp,bmi,alc,edu,adultMort,incomeComp,totExp
Rwanda,48.6,21.569654,13.7,5.72,7.1,438.0,0.332,4.38
Rwanda,48.3,216.172747,13.2,7.13,6.6,426.0,0.318,4.22
SaintKittsandNevis,,,5.2,8.54,13.4,,0.749,6.14
SaintLucia,75.2,,47.5,,13.1,138.0,0.735,
SaintLucia,75.0,,46.7,9.97,13.1,139.0,0.723,6.72
SaintLucia,74.8,,45.9,9.73,13.1,141.0,0.734,7.85
SaintLucia,74.7,,45.2,9.99,13.0,142.0,0.735,8.35
SaintLucia,74.6,,44.5,10.43,12.9,143.0,0.733,7.58
SaintLucia,74.2,,43.8,10.87,12.8,147.0,0.724,8.1
SaintLucia,74.3,,43.0,11.09,12.7,147.0,0.717,8.12
SaintLucia,74.1,,42.2,12.09,12.6,149.0,0.71,7.43
SaintLucia,73.9,,41.3,12.68,12.8,151.0,0.707,6.81
SaintLucia,73.5,,4.4,13.45,12.4,155.0,0.694,6.37
SaintLucia,73.1,,39.6,12.32,12.2,16.0,0.689,6.25
SaintLucia,72.6,,39.0,11.93,12.3,166.0,0.686,6.2
SaintLucia,72.2,,38.4,12.55,12.4,171.0,0.684,6.1
SaintLucia,72.0,,37.9,11.85,12.5,174.0,0.681,6.33
SaintLucia,71.8,,37.3,12.03,12.6,178.0,0.684,6.1
SaintLucia,71.6,,36.8,11.69,12.8,183.0,0.0,5.53
SaintVincentandtheGrenadines,73.2,,54.1,,13.3,156.0,0.72,
SaintVincentandtheGrenadines,73.1,,53.1,7.01,13.3,157.0,0.72,8.63
SaintVincentandtheGrenadines,72.7,,52.2,7.07,13.3,161.0,0.717,5.21
SaintVincentandtheGrenadines,72.8,,51.2,6.93,13.3,159.0,0.713,8.48
SaintVincentandtheGrenadines,72.7,,5.3,7.02,13.3,16.0,0.712,4.99
SaintVincentandtheGrenadines,72.5,,49.3,7.0,13.3,162.0,0.711,4.71
SaintVincentandtheGrenadines,72.3,,48.4,6.85,13.3,165.0,0.709,5.13
SaintVincentandtheGrenadines,72.1,,47.5,6.92,13.3,167.0,0.704,4.7
SaintVincentandtheGrenadines,71.9,,46.6,5.89,13.3,17.0,0.702,3.92
SaintVincentandtheGrenadines,71.7,,45.7,5.93,13.3,173.0,0.695,3.88
SaintVincentandtheGrenadines,71.4,,44.7,6.04,13.3,177.0,0.692,3.66
SaintVincentandtheGrenadines,71.2,,43.8,5.42,13.2,181.0,0.689,3.72
SaintVincentandtheGrenadines,71.0,,42.9,5.1,13.0,184.0,0.682,3.91
SaintVincentandtheGrenadines,79.0,,42.0,4.94,12.9,186.0,0.677,3.93
SaintVincentandtheGrenadines,79.0,,41.0,4.73,12.8,186.0,0.673,3.64
SaintVincentandtheGrenadines,79.0,,4.1,4.8,12.7,186.0,0.0,3.73
Samoa,74.0,4149.363444,74.7,,12.9,125.0,0.702,
Samoa,73.8,4178.973369,74.3,0.01,12.9,128.0,0.701,7.22
Samoa,73.6,4219.65123,73.8,0.01,12.9,131.0,0.7,6.91
Samoa,73.2,4234.554443,73.4,0.01,12.9,136.0,0.698,5.2
Samoa,73.0,3942.9827,72.9,2.15,12.9,139.0,0.693,5.8
Samoa,72.6,3453.487434,72.5,3.01,12.9,144.0,0.69,5.7
Samoa,76.0,335.112838,72.0,2.88,12.9,172.0,0.691,5.4
Samoa,72.5,359.82223,71.4,3.97,12.9,146.0,0.688,4.52
Samoa,72.2,322.543121,7.9,3.85,12.9,149.0,0.682,5.25
Samoa,72.0,287.963899,7.3,3.52,12.7,153.0,0.677,4.68
Samoa,71.6,2571.262348,69.7,3.63,12.6,16.0,0.671,4.47
Samoa,71.4,2351.33814,68.9,3.62,12.4,162.0,0.665,4.45
Samoa,79.0,197.29417,68.2,4.17,12.3,169.0,0.659,4.71
Samoa,76.0,1631.41727,67.4,3.3,12.1,174.0,0.653,5.1
Samoa,75.0,1555.47451,66.5,3.43,12.0,175.0,0.645,5.16
Samoa,72.0,154.68923,65.6,3.0,12.1,18.0,0.64,5.31
SanMarino,,,,0.01,15.1,,,6.5
SaoTomeandPrincipe,67.5,1624.63963,3.9,,11.2,19.0,0.565,
SaoTomeandPrincipe,67.3,1821.878734,3.1,0.01,11.1,191.0,0.562,8.35
SaoTomeandPrincipe,67.1,1619.532678,29.3,0.01,11.0,192.0,0.559,9.76
SaoTomeandPrincipe,66.9,138.949959,28.5,0.01,10.8,194.0,0.553,8.6
SaoTomeandPrincipe,66.6,134.326189,27.7,5.69,10.6,198.0,0.546,5.44
SaoTomeandPrincipe,66.2,1129.754961,26.9,5.58,10.6,24.0,0.542,5.24
SaoTomeandPrincipe,65.8,199.57146,26.2,4.13,10.1,21.0,0.533,6.65
SaoTomeandPrincipe,65.4,1126.46212,25.4,4.36,10.4,215.0,0.531,5.66
SaoTomeandPrincipe,65.1,894.927988,24.7,4.14,10.3,217.0,0.527,7.44
SaoTomeandPrincipe,64.7,843.89447,24.0,5.46,10.2,22.0,0.521,7.84
SaoTomeandPrincipe,64.3,81.86157,23.4,5.27,10.0,222.0,0.514,1.4
SaoTomeandPrincipe,63.8,693.345683,22.8,5.78,9.8,224.0,0.509,9.94
SaoTomeandPrincipe,63.4,649.342153,22.2,6.54,9.7,225.0,0.504,11.12
SaoTomeandPrincipe,63.1,555.8185378,21.7,5.8,9.6,226.0,0.501,1.21
SaoTomeandPrincipe,62.8,51.216381,21.1,5.02,9.4,225.0,0.497,1.28
SaoTomeandPrincipe,62.6,,2.7,5.07,9.3,224.0,0.488,8.86
SaudiArabia,74.5,2732.86172,68.2,,16.1,88.0,0.845,
SaudiArabia,74.4,24575.434,67.3,0.09,15.8,88.0,0.841,4.68
SaudiArabia,74.3,24934.38614,66.4,0.09,15.2,89.0,0.83,4.25
SaudiArabia,74.1,2533.9462,65.6,0.09,14.5,9.0,0.818,3.86
SaudiArabia,73.9,2377.74739,64.7,0.09,13.9,92.0,0.804,3.57
SaudiArabia,73.7,19259.58726,63.9,0.09,13.3,94.0,0.792,3.49
SaudiArabia,73.4,1694.2931,63.1,0.09,13.0,97.0,0.787,4.9
SaudiArabia,73.3,237.83234,62.4,0.09,12.8,98.0,0.779,2.87
SaudiArabia,73.2,16472.1665,61.6,0.1,12.7,99.0,0.773,3.49
SaudiArabia,73.2,15334.66994,6.9,0.08,12.5,1.0,0.767,3.55
SaudiArabia,73.1,13739.82945,6.2,0.05,12.4,11.0,0.761,3.42
SaudiArabia,73.1,11138.8746,59.4,0.06,12.3,12.0,0.754,3.58
SaudiArabia,73.0,9567.458285,58.5,0.05,12.2,13.0,0.747,4.2
SaudiArabia,72.9,8655.311531,57.7,0.05,12.1,15.0,0.745,4.28
SaudiArabia,72.8,8643.4944,56.9,0.05,12.0,17.0,0.742,4.49
SaudiArabia,72.6,9126.954277,56.2,0.05,11.8,11.0,0.737,4.24
Senegal,66.7,98.7256145,24.3,,9.5,188.0,0.491,
Senegal,66.4,152.443873,23.8,0.26,9.1,192.0,0.483,4.66
Senegal,66.0,148.912351,23.2,0.26,8.7,196.0,0.474,4.51
Senegal,65.6,136.4518,22.7,0.28,8.3,2.0,0.463,4.31
Senegal,64.9,18.25321,22.2,0.32,7.9,26.0,0.455,4.42
Senegal,64.3,11.631377,21.7,0.28,7.7,212.0,0.449,4.62
Senegal,63.5,12.566464,21.2,0.3,7.5,219.0,0.444,4.81
Senegal,62.8,11.33678,2.8,0.28,7.1,225.0,0.435,4.94
Senegal,62.1,95.3978522,2.3,0.32,6.8,23.0,0.425,4.72
Senegal,61.3,89.838296,19.9,0.34,6.6,236.0,0.422,5.44
Senegal,65.0,773.8698713,19.5,0.33,6.4,242.0,0.415,5.35
Senegal,59.7,733.581811,19.1,0.35,6.2,247.0,0.408,5.68
Senegal,59.0,642.7663113,18.7,0.33,5.9,251.0,0.401,5.4
Senegal,58.4,513.26227,18.3,0.36,5.7,252.0,0.397,5.6
Senegal,57.9,481.287397,17.9,0.34,5.4,251.0,0.381,4.98
Senegal,57.5,473.45338,17.5,0.29,5.2,25.0,0.378,4.63
Serbia,75.6,5237.255334,6.0,,14.4,121.0,0.775,
Serbia,75.4,62.173221,59.4,9.09,14.3,123.0,0.771,1.37
Serbia,75.3,6353.826383,58.9,9.16,14.1,122.0,0.766,1.12
Serbia,74.9,5659.3824,58.3,9.38,14.0,126.0,0.767,9.89
Serbia,74.6,6423.291783,57.7,9.56,13.5,127.0,0.757,9.72
Serbia,74.4,5411.87744,57.0,9.65,13.6,128.0,0.755,1.9
Serbia,74.1,5821.35397,56.4,9.85,13.6,131.0,0.754,9.9
Serbia,74.0,671.773913,55.8,9.54,13.5,132.0,0.749,1.5
Serbia,73.8,5458.121718,55.1,9.3,13.5,132.0,0.743,1.2
Serbia,73.6,4129.758741,54.5,8.58,13.4,133.0,0.739,8.99
Serbia,73.0,3528.1318,53.9,9.6,13.2,135.0,0.73,8.7
Serbia,73.0,3331.228766,53.3,7.42,13.1,134.0,0.72,8.24
Serbia,73.0,2832.49652,52.8,7.25,13.0,134.0,0.715,8.13
Serbia,72.9,2149.9944,52.2,6.95,13.2,133.0,0.715,8.9
Serbia,73.1,1634.87561,51.7,7.53,13.1,135.0,0.709,6.89
Serbia,72.6,87.1365252,51.2,7.38,13.0,141.0,0.702,6.53
Seychelles,73.2,1539.464,37.4,,14.1,168.0,0.781,
Seychelles,73.0,1557.77892,36.2,0.01,13.2,17.0,0.766,3.37
Seychelles,72.9,15687.34795,35.5,0.01,13.5,172.0,0.762,3.58
Seychelles,72.7,12845.17363,34.8,0.01,13.5,174.0,0.755,4.8
Seychelles,72.6,12189.9516,34.2,9.72,13.3,177.0,0.744,3.38
Seychelles,72.4,184.68447,33.5,6.51,13.2,18.0,0.74,3.59
Seychelles,72.3,976.9566,32.4,4.94,13.2,182.0,0.739,2.64
Seychelles,72.2,11122.8627,31.8,6.33,13.2,184.0,0.739,2.64
Seychelles,72.2,12154.82994,31.2,8.12,13.1,185.0,0.733,3.3
Seychelles,72.2,1214.39987,3.7,8.12,13.1,185.0,0.728,3.73
Seychelles,72.2,1192.5174,3.1,7.82,12.1,185.0,0.712,3.91
Seychelles,72.1,1176.65871,29.2,7.91,12.3,186.0,0.715,4.17
Seychelles,72.1,8524.961236,28.7,7.41,12.1,185.0,0.713,4.64
Seychelles,72.1,8331.261997,28.1,11.15,12.1,186.0,0.712,4.21
Seychelles,72.0,7663.1378,27.6,6.72,12.2,187.0,0.714,4.45
Seychelles,71.8,7578.85153,27.1,8.24,12.3,188.0,0.0,4.62
SierraLeone,51.0,587.538233,24.4,,9.5,413.0,0.431,
SierraLeone,48.1,78.4394757,23.8,0.01,9.5,463.0,0.426,11.9
SierraLeone,54.0,71.8186998,23.3,0.01,9.3,47.0,0.413,11.59
SierraLeone,49.7,561.8984239,22.7,0.01,9.1,411.0,0.401,11.24
SierraLeone,48.9,445.525,22.2,3.78,8.9,418.0,0.392,11.98
SierraLeone,48.1,45.128418,21.7,3.84,8.7,424.0,0.384,1.32
SierraLeone,47.1,394.5932439,21.2,3.97,8.5,433.0,0.375,13.13
SierraLeone,46.2,46.3759178,2.7,3.91,8.3,441.0,0.367,1.29
SierraLeone,45.3,358.8274716,2.2,3.86,8.2,45.0,0.357,1.12
SierraLeone,44.3,322.313468,19.7,3.8,8.0,464.0,0.348,1.68
SierraLeone,43.3,287.6891942,19.2,3.83,7.8,48.0,0.341,12.25
SierraLeone,42.3,263.145817,18.8,3.99,7.6,496.0,0.332,11.66
SierraLeone,41.5,263.7618312,18.4,4.07,7.4,57.0,0.322,11.69
SierraLeone,48.0,249.939542,17.9,4.06,7.2,513.0,0.306,11.96
SierraLeone,41.0,227.779471,17.5,4.21,7.0,519.0,0.302,11.83
SierraLeone,39.0,139.3147734,17.2,3.97,6.7,533.0,0.292,13.63
Singapore,83.1,53629.73746,33.2,1.79,15.4,55.0,0.924,
Singapore,82.9,56336.7234,32.9,1.83,15.4,56.0,0.922,4.92
Singapore,82.7,5629.18914,32.7,1.83,15.4,57.0,0.92,4.53
Singapore,82.5,54431.16199,32.4,1.89,15.4,59.0,0.917,4.22
Singapore,82.2,53166.67581,32.1,1.8,15.2,6.0,0.911,3.93
Singapore,82.0,46569.67951,31.8,1.84,14.5,61.0,0.889,3.96
Singapore,81.7,38577.55822,31.5,1.73,14.4,62.0,0.887,4.27
Singapore,81.4,39721.4818,31.2,1.7,14.2,64.0,0.88,3.91
Singapore,81.1,39223.58187,3.9,1.6,14.1,65.0,0.873,3.46
Singapore,87.0,33579.85948,3.5,1.55,13.9,66.0,0.839,3.66
Singapore,82.0,29869.85398,3.2,1.49,12.6,69.0,0.821,3.74
Singapore,79.7,2745.27136,29.9,1.45,12.7,71.0,0.82,3.17
Singapore,79.3,23573.6284,29.6,1.43,12.7,73.0,0.819,3.63
Singapore,79.0,2216.83279,29.2,2.16,12.6,74.0,0.818,2.84
Singapore,78.7,21577.7823,28.9,2.08,12.7,76.0,0.82,2.37
Singapore,78.3,23792.677,28.5,2.03,12.5,78.0,0.81,2.71
Slovakia,76.7,,59.1,,15.0,19.0,0.842,
Slovakia,76.4,,58.4,10.6,15.1,113.0,0.841,8.5
Slovakia,76.1,,57.8,9.89,15.0,114.0,0.838,8.0
Slovakia,75.8,,57.2,10.12,15.0,118.0,0.835,8.15
Slovakia,75.6,,56.5,10.24,15.0,122.0,0.829,7.96
Slovakia,75.1,,55.9,10.13,15.0,124.0,0.822,8.51
Slovakia,75.0,,55.3,10.63,14.9,131.0,0.82,9.15
Slovakia,74.7,,54.8,11.37,14.8,136.0,0.813,8.2
Slovakia,74.4,,54.2,10.58,14.5,14.0,0.802,7.76
Slovakia,74.3,,53.7,10.28,14.3,138.0,0.793,7.35
Slovakia,74.0,,53.1,10.81,14.0,141.0,0.784,7.4
Slovakia,74.1,,52.6,10.03,13.8,138.0,0.776,7.21
Slovakia,73.8,,52.1,9.85,13.6,144.0,0.771,5.82
Slovakia,73.7,,51.6,10.78,13.3,145.0,0.763,5.63
Slovakia,73.3,,51.1,10.73,13.3,145.0,0.763,5.5
Slovakia,73.0,,5.7,11.06,13.0,147.0,0.761,5.5
Slovenia,88.0,2729.86383,6.1,,17.3,74.0,0.888,
Slovenia,87.0,242.67286,59.5,10.46,17.6,76.0,0.888,9.23
Slovenia,85.0,2315.31799,58.9,9.53,16.8,78.0,0.878,9.29
Slovenia,82.0,22486.47167,58.2,10.95,16.8,81.0,0.877,9.37
Slovenia,79.8,24985.24827,57.6,10.61,17.0,84.0,0.876,9.8
Slovenia,79.5,23437.4722,57.0,10.32,16.9,87.0,0.872,9.7
Slovenia,79.1,24633.79785,56.4,10.52,16.9,9.0,0.873,9.38
Slovenia,78.9,2751.8127,55.8,10.94,16.9,96.0,0.869,8.47
Slovenia,78.3,23841.31792,55.2,11.02,16.8,12.0,0.865,7.98
Slovenia,78.1,19726.1265,54.7,12.26,16.7,17.0,0.858,8.42
Slovenia,77.5,18169.1891,54.1,11.14,16.3,14.0,0.853,8.5
Slovenia,77.2,1726.9151,53.5,10.0,16.6,113.0,0.85,8.47
Slovenia,76.5,1488.47154,52.9,11.58,16.1,119.0,0.843,8.77
Slovenia,76.6,11814.9994,52.3,9.29,15.6,117.0,0.835,8.62
Slovenia,76.2,1479.29634,51.8,10.8,14.7,124.0,0.824,8.57
Slovenia,76.0,1227.73677,51.2,11.9,14.6,122.0,0.818,8.26
SolomonIslands,69.2,1922.41388,5.5,,9.6,177.0,0.514,
SolomonIslands,68.8,29.652622,49.7,0.01,9.6,183.0,0.512,5.5
SolomonIslands,68.8,188.5159,48.9,0.01,9.5,182.0,0.509,5.42
SolomonIslands,68.7,1858.689868,48.1,0.01,9.4,184.0,0.505,5.48
SolomonIslands,68.5,1642.837974,47.2,0.99,9.4,186.0,0.497,5.8
SolomonIslands,68.3,1272.44825,46.4,1.1,9.3,188.0,0.492,7.47
SolomonIslands,68.1,1158.282672,45.5,1.21,9.3,192.0,0.494,7.92
SolomonIslands,68.0,125.79167,44.7,1.09,9.2,193.0,0.489,5.97
SolomonIslands,67.6,146.931125,43.8,0.85,9.0,2.0,0.482,6.42
SolomonIslands,67.6,948.6592511,43.0,0.99,8.4,2.0,0.47,6.66
SolomonIslands,67.4,88.874858,42.1,0.9,8.3,24.0,0.465,7.83
SolomonIslands,67.1,818.442619,41.3,1.18,8.1,29.0,0.459,5.64
SolomonIslands,66.8,744.7657423,4.4,1.18,8.0,215.0,0.453,6.0
SolomonIslands,66.5,784.9562874,39.6,1.08,7.3,22.0,0.446,6.9
SolomonIslands,66.2,944.81684,38.7,0.7,6.6,227.0,0.442,6.44
SolomonIslands,65.8,154.518572,37.9,0.71,7.2,235.0,0.455,4.56
Somalia,55.0,426.98537,24.3,,,312.0,,
Somalia,54.3,417.89143,23.8,0.01,,321.0,,
Somalia,54.2,47.5432354,23.3,0.01,,318.0,,
Somalia,53.1,,22.9,0.01,,336.0,,
Somalia,53.1,,22.4,0.01,,329.0,,
Somalia,52.4,,22.0,0.01,,336.0,,
Somalia,52.2,,21.5,0.01,,335.0,,
Somalia,51.9,,21.1,0.01,,336.0,,
Somalia,51.5,,2.7,0.01,,34.0,,
Somalia,51.5,,2.2,0.01,,337.0,,
Somalia,51.6,,19.8,0.01,,334.0,,
Somalia,51.2,,19.4,0.01,,341.0,,
Somalia,51.1,,19.0,0.01,,344.0,,
Somalia,58.0,,18.6,0.01,,348.0,,
Somalia,57.0,,18.2,0.01,,352.0,,
Somalia,55.0,,17.8,0.01,,355.0,,
SouthAfrica,62.9,5769.77258,51.1,,13.0,328.0,0.665,
SouthAfrica,62.0,6479.625659,5.3,7.38,13.0,347.0,0.66,8.8
SouthAfrica,69.0,6876.953821,49.5,7.34,12.8,371.0,0.652,8.78
SouthAfrica,59.2,7548.163698,48.7,7.38,12.8,48.0,0.644,8.79
SouthAfrica,58.9,849.954224,47.9,7.38,12.8,413.0,0.638,8.61
SouthAfrica,58.0,7362.76139,47.2,7.28,12.8,428.0,0.63,8.5
SouthAfrica,56.5,5888.6284,46.4,7.6,12.8,449.0,0.622,8.39
SouthAfrica,55.3,5786.59972,45.7,8.19,12.9,473.0,0.616,7.75
SouthAfrica,54.5,6125.39984,45.0,8.48,12.9,486.0,0.612,7.53
SouthAfrica,54.0,5631.73485,44.3,8.5,12.9,496.0,0.609,7.57
SouthAfrica,53.8,5414.634326,43.6,8.69,12.9,498.0,0.609,7.77
SouthAfrica,53.7,4863.51688,42.9,6.96,12.9,497.0,0.611,7.93
SouthAfrica,54.0,3775.68275,42.2,6.93,12.9,485.0,0.613,8.26
SouthAfrica,54.9,2518.398261,41.6,7.04,12.9,459.0,0.62,8.9
SouthAfrica,56.0,2681.781,4.9,7.38,13.0,429.0,0.629,8.31
SouthAfrica,57.3,337.2253,4.1,7.3,13.0,397.0,0.635,8.7
SouthSudan,57.3,758.725782,,,4.9,332.0,0.421,
SouthSudan,56.6,1151.861715,,,4.9,343.0,0.421,2.74
SouthSudan,56.4,1186.11325,,,4.9,345.0,0.417,2.62
SouthSudan,56.0,958.45581,,,4.9,347.0,0.419,2.77
SouthSudan,55.4,176.9713,,,4.9,355.0,0.429,
SouthSudan,55.0,1562.239346,,,0.0,359.0,0.0,
SouthSudan,54.3,1264.78998,,,0.0,369.0,0.0,
SouthSudan,53.6,1678.711862,,,0.0,377.0,0.0,
SouthSudan,53.1,,,,0.0,381.0,0.0,
SouthSudan,52.5,,,,0.0,383.0,0.0,
SouthSudan,51.9,,,,0.0,383.0,0.0,
SouthSudan,51.4,,,,0.0,383.0,0.0,
SouthSudan,58.0,,,,0.0,383.0,0.0,
SouthSudan,52.0,,,,0.0,382.0,0.0,
SouthSudan,49.6,,,,0.0,381.0,0.0,
SouthSudan,48.9,,,,0.0,38.0,0.0,
Spain,82.8,25683.84565,66.6,,17.7,56.0,0.882,
Spain,82.6,296.47225,66.0,0.01,17.6,58.0,0.877,9.3
Spain,82.4,2921.9342,65.4,9.25,17.5,6.0,0.874,9.1
Spain,82.0,28562.29324,64.8,9.35,17.2,61.0,0.871,9.39
Spain,82.1,31834.21816,64.1,9.62,16.9,63.0,0.867,9.48
Spain,81.9,3736.228,63.5,9.78,16.4,64.0,0.86,9.56
Spain,81.6,32333.4661,62.9,9.99,16.3,66.0,0.858,9.52
Spain,81.3,35578.73619,62.3,10.24,16.1,7.0,0.854,8.8
Spain,89.0,3279.414,61.7,11.05,16.0,72.0,0.849,8.36
Spain,88.0,28482.6948,61.1,11.86,15.9,73.0,0.844,8.23
Spain,81.0,2651.71745,6.5,11.92,15.8,77.0,0.837,8.12
Spain,81.0,24918.64584,59.9,11.96,15.6,79.0,0.833,8.5
Spain,79.4,21495.7741,59.3,12.09,15.6,83.0,0.83,7.99
Spain,79.5,1719.53541,58.8,12.26,15.7,83.0,0.828,7.25
Spain,79.4,15323.6114,58.2,9.86,15.7,84.0,0.825,7.24
Spain,79.1,14676.769,57.6,11.12,15.7,86.0,0.82,7.21
SriLanka,74.9,3844.89123,23.4,,14.0,138.0,0.764,
SriLanka,74.7,382.54994,22.7,2.37,14.0,141.0,0.76,3.5
SriLanka,74.6,361.289374,21.9,2.56,13.8,142.0,0.757,3.68
SriLanka,74.5,335.521375,21.2,2.8,13.7,143.0,0.752,3.21
SriLanka,74.5,322.992615,2.5,3.03,13.6,141.0,0.746,3.28
SriLanka,74.5,2819.511161,19.8,2.31,13.5,138.0,0.739,3.43
SriLanka,71.8,216.681584,19.2,2.05,13.4,183.0,0.735,3.37
SriLanka,72.3,254.489192,18.5,2.1,13.3,172.0,0.731,3.44
SriLanka,73.7,1644.816372,17.9,2.29,13.2,146.0,0.725,3.76
SriLanka,73.8,1448.7611,17.2,1.96,13.1,145.0,0.718,4.6
SriLanka,74.2,1259.87591,16.6,1.97,12.9,138.0,0.712,4.6
SriLanka,69.1,174.6692,16.1,1.56,12.8,197.0,0.705,4.28
SriLanka,73.9,989.4547732,15.6,1.69,12.7,146.0,0.697,3.95
SriLanka,73.7,873.1472436,15.1,1.62,12.6,149.0,0.699,3.89
SriLanka,72.7,837.699787,14.6,1.68,12.5,16.0,0.686,3.81
SriLanka,71.5,875.412178,14.1,1.45,12.4,175.0,0.677,3.77
Sudan,64.1,2513.884661,,,7.2,225.0,0.488,
Sudan,63.8,2176.89829,,0.01,7.2,229.0,0.485,8.43
Sudan,63.5,1955.66799,,0.01,7.0,232.0,0.478,8.42
Sudan,63.2,1892.894352,,0.01,6.8,235.0,0.468,8.2
Sudan,62.7,1666.857757,,2.12,7.0,241.0,0.463,8.3
Sudan,62.5,1476.47887,,1.77,7.0,243.0,0.461,7.97
Sudan,62.0,1226.884381,,1.99,6.8,248.0,0.456,8.4
Sudan,61.8,1291.528826,,2.01,6.3,251.0,0.444,8.17
Sudan,61.4,1115.6952,,2.01,6.4,254.0,0.44,4.72
Sudan,61.0,893.8793645,,1.9,6.2,26.0,0.43,3.93
Sudan,67.0,679.7539949,,1.55,6.1,261.0,0.423,3.18
Sudan,59.7,565.569459,,1.59,5.7,278.0,0.415,3.39
Sudan,59.6,477.738478,,1.74,5.6,278.0,0.409,3.18
Sudan,59.4,412.1517561,,1.59,5.6,277.0,0.403,2.95
Sudan,58.9,377.5254454,,1.81,5.6,283.0,0.399,2.96
Sudan,58.6,361.35843,,1.76,5.5,284.0,0.394,3.23
Suriname,71.6,8818.982566,58.3,,12.7,176.0,0.723,
Suriname,71.4,9564.46383,57.7,6.32,12.7,178.0,0.722,5.69
Suriname,71.2,9484.56898,57.0,6.02,12.7,179.0,0.719,5.96
Suriname,71.3,9272.413453,56.3,5.73,12.7,178.0,0.708,6.9
Suriname,76.0,8318.97692,55.5,5.64,12.5,187.0,0.704,5.93
Suriname,73.0,833.31332,54.8,5.26,12.3,19.0,0.7,5.81
Suriname,70.0,7443.85178,54.1,5.13,12.1,196.0,0.696,6.14
Suriname,69.8,6858.163158,53.3,4.94,11.9,196.0,0.691,5.92
Suriname,69.5,5761.39536,52.6,4.72,11.7,22.0,0.684,5.92
Suriname,69.3,527.92,51.8,4.52,11.5,199.0,0.678,6.22
Suriname,68.9,3595.8855,51.1,4.47,11.3,25.0,0.672,6.78
Suriname,68.3,36.48773,5.4,4.55,11.1,214.0,0.0,6.88
Suriname,68.0,263.1399,49.7,4.53,10.9,223.0,0.0,6.62
Suriname,67.9,2232.513244,49.0,4.41,11.0,221.0,0.0,7.14
Suriname,67.7,1598.77512,48.3,4.23,11.0,219.0,0.0,8.38
Suriname,67.4,1888.61829,47.6,4.29,11.1,224.0,0.0,9.65
Swaziland,58.9,3136.92511,32.3,,11.4,373.0,0.541,
Swaziland,58.4,3464.35169,31.8,0.01,11.4,382.0,0.541,9.25
Swaziland,57.6,3598.75972,31.2,0.01,11.4,393.0,0.539,9.66
Swaziland,56.5,3851.51547,3.7,0.01,11.3,412.0,0.534,8.76
Swaziland,55.0,3934.27325,3.2,5.2,11.2,438.0,0.526,8.61
Swaziland,53.6,369.239336,29.7,4.93,11.0,459.0,0.523,8.47
Swaziland,52.6,332.517125,29.3,4.9,10.8,46.0,0.519,8.46
Swaziland,51.4,2842.438422,28.9,4.87,10.6,477.0,0.514,8.19
Swaziland,50.0,347.48798,28.5,5.55,10.5,51.0,0.508,7.5
Swaziland,47.8,2937.36723,28.2,5.53,9.9,564.0,0.502,6.81
Swaziland,46.0,2873.862141,27.8,5.08,9.7,63.0,0.495,6.8
Swaziland,45.6,2529.633557,27.4,5.78,9.4,69.0,0.492,5.88
Swaziland,45.9,22.99449,27.1,5.65,9.1,6.0,0.493,5.71
Swaziland,46.4,1324.996228,26.7,5.52,9.2,587.0,0.502,5.16
Swaziland,47.1,1437.634951,26.3,6.72,9.3,568.0,0.506,5.11
Swaziland,48.4,1637.4567,25.9,7.19,9.4,536.0,0.516,5.26
Sweden,82.4,5585.25847,59.5,,15.9,53.0,0.909,
Sweden,82.3,5918.19898,59.0,7.3,15.8,54.0,0.906,11.93
Sweden,81.9,6283.24522,58.5,7.3,15.8,57.0,0.904,11.97
Sweden,81.7,57134.777,58.1,7.4,15.8,57.0,0.903,11.8
Sweden,81.7,59593.28711,57.7,7.4,16.0,58.0,0.901,11.7
Sweden,81.5,5276.25591,57.3,7.2,15.8,58.0,0.895,9.47
Sweden,81.4,4627.592,56.9,7.3,15.8,62.0,0.898,9.94
Sweden,81.1,55746.84238,56.5,6.9,15.7,62.0,0.897,9.23
Sweden,89.0,53324.37937,56.1,6.9,15.8,63.0,0.895,8.92
Sweden,88.0,46256.4716,55.7,6.5,15.9,64.0,0.892,8.95
Sweden,85.0,4385.35315,55.3,6.5,16.0,66.0,0.89,9.6
Sweden,83.0,42442.2245,54.9,6.6,16.0,7.0,0.888,9.9
Sweden,82.0,36961.42537,54.4,6.9,15.9,69.0,0.882,9.31
Sweden,79.9,29571.7446,53.9,6.9,15.9,71.0,0.88,9.23
Sweden,79.8,26969.24457,53.4,6.6,15.9,73.0,0.877,8.86
Sweden,79.6,29283.55,52.8,6.2,15.9,73.0,0.873,8.18
Switzerland,83.4,8989.8424,57.4,,16.0,49.0,0.938,
Switzerland,83.2,85814.58857,57.0,9.61,15.9,51.0,0.936,11.66
Switzerland,83.0,84658.88768,56.6,9.73,15.8,52.0,0.934,11.71
Switzerland,82.7,83164.38795,56.2,9.86,15.7,54.0,0.932,11.59
Switzerland,82.6,87998.44468,55.8,9.99,15.6,55.0,0.932,11.21
Switzerland,82.3,74276.71842,55.4,10.01,15.4,57.0,0.92,11.7
Switzerland,82.1,69672.471,55.0,10.15,15.3,6.0,0.916,11.0
Switzerland,82.0,72119.5687,54.6,10.29,15.3,6.0,0.914,1.29
Switzerland,81.7,63223.46778,54.1,10.44,15.3,63.0,0.911,1.21
Switzerland,81.5,57348.92788,53.7,10.24,15.2,65.0,0.904,1.39
